Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_DAY,Purchase_MONTH,Purchase_YEAR
566673,23,1,47.3,2,22/6/2021,37.367,0,276,0,0,0,22,6,2021
566674,62,1,11.5,1,17/11/2021,11.5,0,1007,1,0,0,17,11,2021
566675,23,0,42.7,7,20/7/2021,33.306,2,296,1,0,1,20,7,2021
566676,29,1,27.5,5,28/1/2021,23.925,1,615,1,0,0,28,1,2021
566677,48,1,9.6,4,7/9/2021,3.168,2,484,1,0,0,7,9,2021
566678,44,0,31.1,6,27/2/2021,23.947,3,465,0,0,0,27,2,2021
566679,31,1,54.7,5,18/10/2021,5.47,0,986,0,0,0,18,10,2021
566680,38,1,24.5,7,10/5/2021,17.395,1,1038,0,0,0,10,5,2021
566681,37,1,24.3,5,17/9/2021,7.533,2,270,3,0,0,17,9,2021
566682,55,1,6.8,3,3/4/2021,1.836,3,497,0,0,1,3,4,2021
566683,43,1,45.5,6,8/3/2021,21.385,0,729,0,0,1,8,3,2021
566684,34,1,34.3,4,18/7/2021,23.667,1,403,0,0,0,18,7,2021
566685,16,1,40.5,6,21/4/2021,36.855,0,591,0,0,0,21,4,2021
566686,34,0,12.4,1,18/5/2021,12.4,1,1020,0,0,0,18,5,2021
566687,21,1,1.9,4,11/7/2021,1.615,0,655,2,0,0,11,7,2021
566688,56,0,35.9,2,13/3/2021,15.078,1,582,3,0,0,13,3,2021
566689,25,1,34.9,4,25/12/2021,28.618,1,352,0,1,0,25,12,2021
566690,53,1,9,4,15/6/2021,8.82,2,914,0,0,1,15,6,2021
566691,60,0,5.2,3,3/8/2021,4.888,3,239,0,0,0,3,8,2021
566692,29,0,35.3,3,14/11/2021,26.122,3,651,1,0,1,14,11,2021
566693,31,1,26.6,4,6/10/2021,20.748,3,712,0,0,1,6,10,2021
566694,41,1,22.3,7,22/2/2021,15.61,0,646,0,1,0,22,2,2021
566695,49,1,23.5,3,2/4/2021,12.69,3,920,0,0,0,2,4,2021
566696,61,1,31.5,5,23/2/2021,12.915,1,501,0,0,0,23,2,2021
566697,31,1,34,4,23/6/2021,0.68,3,750,0,0,0,23,6,2021
566698,21,1,16.6,5,28/6/2021,11.122,3,136,1,0,0,28,6,2021
566699,25,0,57.9,1,22/5/2021,57.9,2,344,2,0,0,22,5,2021
566700,45,0,35.8,2,30/7/2021,35.8,0,1034,1,0,0,30,7,2021
566701,30,1,35.4,1,8/5/2021,35.4,2,452,0,1,0,8,5,2021
566702,42,0,23.3,7,5/6/2021,21.436,1,314,0,0,0,5,6,2021
566703,19,0,25.6,7,10/2/2021,8.96,0,455,1,0,1,10,2,2021
566704,40,1,58.3,1,8/10/2021,58.3,2,385,1,0,0,8,10,2021
566705,51,1,31.5,4,27/3/2021,5.67,1,916,0,0,0,27,3,2021
566706,28,1,10.5,7,30/6/2021,7.665,0,540,0,0,0,30,6,2021
566707,37,1,1.7,5,1/10/2021,0.493,1,589,1,0,0,1,10,2021
566708,30,1,16.1,5,23/10/2021,4.025,1,1006,0,0,1,23,10,2021
566709,59,1,3.4,2,11/8/2021,2.618,1,711,1,0,0,11,8,2021
566710,51,1,32.7,3,26/4/2021,20.274,1,319,1,0,0,26,4,2021
566711,61,0,24.5,5,27/8/2021,0.735,1,744,3,0,0,27,8,2021
566712,43,0,34.2,6,23/4/2021,21.204,0,645,1,0,0,23,4,2021
566713,39,0,21,6,24/10/2021,17.43,1,705,0,1,0,24,10,2021
566714,25,1,22.2,2,7/4/2021,12.654,0,279,2,1,0,7,4,2021
566715,44,1,55.9,7,22/6/2021,12.857,1,364,0,0,0,22,6,2021
566716,21,1,35.3,1,22/4/2021,35.3,1,574,3,1,1,22,4,2021
566717,42,1,28.9,7,12/8/2021,20.23,0,198,0,0,0,12,8,2021
566718,57,1,24.4,1,15/8/2021,24.4,2,909,1,0,0,15,8,2021
566719,26,1,26.9,7,22/11/2021,14.526,1,1058,3,0,0,22,11,2021
566720,36,1,12.8,2,28/10/2021,12.16,2,955,0,1,0,28,10,2021
566721,46,1,36.9,1,20/6/2021,36.9,1,651,0,1,0,20,6,2021
566722,25,1,20,7,27/5/2021,18.6,1,562,0,0,0,27,5,2021
566723,26,1,40.1,5,11/11/2021,10.025,0,309,0,0,1,11,11,2021
566724,60,1,10.8,1,8/1/2021,10.8,3,679,0,0,0,8,1,2021
566725,21,1,36.2,5,27/2/2021,6.516,1,1004,0,0,0,27,2,2021
566726,22,1,35.2,3,1/6/2021,31.328,1,906,0,0,1,1,6,2021
566727,55,0,38.6,3,17/9/2021,6.562,2,467,2,0,0,17,9,2021
566728,55,1,20.1,4,24/4/2021,17.889,0,210,2,0,0,24,4,2021
566729,24,1,36.4,6,22/3/2021,11.648,0,406,0,0,1,22,3,2021
566730,19,1,29.6,5,24/12/2021,17.168,0,661,0,0,0,24,12,2021
566731,48,1,2.6,4,19/10/2021,0.156,1,152,0,0,1,19,10,2021
566732,25,1,14,2,8/12/2021,12.04,0,542,0,0,0,8,12,2021
566733,24,0,17,3,29/5/2021,12.41,2,242,2,0,0,29,5,2021
566734,35,0,29.3,3,5/2/2021,9.083,2,958,0,0,0,5,2,2021
566735,42,1,4.8,6,27/9/2021,3.504,3,1066,0,0,0,27,9,2021
566736,50,1,5.4,7,20/4/2021,1.08,3,703,3,0,0,20,4,2021
566737,39,1,42.1,6,7/3/2021,29.47,3,1076,0,1,1,7,3,2021
566738,31,1,31.6,1,26/10/2021,31.6,3,467,1,0,1,26,10,2021
566739,48,1,31.8,6,17/8/2021,13.038,2,379,0,1,1,17,8,2021
566740,44,1,15.8,3,24/3/2021,9.164,0,383,0,0,1,24,3,2021
566741,46,1,27.8,5,17/1/2021,3.058,1,291,0,0,0,17,1,2021
566742,56,1,2.9,2,7/2/2021,1.885,1,868,1,0,0,7,2,2021
566743,34,0,19.4,2,29/5/2021,1.94,3,335,0,0,0,29,5,2021
566744,40,1,37.6,5,16/9/2021,25.568,3,316,1,0,0,16,9,2021
566745,36,0,33.1,2,3/4/2021,28.135,0,176,0,0,0,3,4,2021
566746,60,0,4.8,2,22/7/2021,4.608,1,301,1,0,0,22,7,2021
566747,48,1,15.5,6,17/11/2021,3.875,2,603,1,0,1,17,11,2021
566748,59,0,48.1,2,4/11/2021,3.367,0,548,0,0,0,4,11,2021
566749,41,1,17,1,2/1/2021,17,1,894,0,1,1,2,1,2021
566750,50,1,19.6,1,26/10/2021,19.6,2,338,2,0,0,26,10,2021
566751,55,1,43.9,1,1/1/2021,43.9,2,341,0,0,0,1,1,2021
566752,56,1,31.8,6,27/11/2021,2.862,1,427,1,0,0,27,11,2021
566753,56,1,12.5,5,9/12/2021,3.5,1,138,0,0,0,9,12,2021
566754,63,0,45.7,1,14/12/2021,45.7,0,1050,0,0,1,14,12,2021
566755,39,1,59.1,3,16/1/2021,32.505,1,203,0,1,0,16,1,2021
566756,51,0,35.6,5,26/5/2021,3.56,1,1015,1,0,0,26,5,2021
566757,42,1,30.5,3,4/12/2021,25.925,3,172,0,1,0,4,12,2021
566758,31,1,31.3,1,27/5/2021,31.3,1,905,0,0,0,27,5,2021
566759,48,1,9.6,2,6/11/2021,1.152,0,717,0,0,1,6,11,2021
566760,46,1,9.4,1,30/6/2021,9.4,1,1042,1,0,0,30,6,2021
566761,22,1,47.9,3,7/9/2021,43.11,2,519,2,0,0,7,9,2021
566762,61,0,13.3,1,6/12/2021,13.3,2,168,0,1,0,6,12,2021
566763,53,1,31.9,2,26/5/2021,8.932,1,532,1,0,0,26,5,2021
566764,52,1,5.5,1,3/1/2021,5.5,2,716,3,0,1,3,1,2021
566765,45,1,39.5,1,1/1/2022,39.5,3,396,1,0,0,1,1,2022
566766,51,1,33.3,6,18/1/2021,28.971,0,760,0,0,1,18,1,2021
566767,58,0,1.5,7,10/5/2021,0.825,3,852,0,0,1,10,5,2021
566768,50,0,33.2,3,29/5/2021,7.968,1,543,0,0,0,29,5,2021
566769,61,0,41.5,5,6/2/2021,21.995,0,827,0,0,0,6,2,2021
566770,19,1,27.9,6,30/7/2021,4.743,1,404,0,0,0,30,7,2021
566771,49,1,21,1,13/11/2021,21,2,433,0,1,0,13,11,2021
566772,36,1,22.5,1,21/11/2021,22.5,1,578,0,0,1,21,11,2021
566773,44,1,32.3,6,28/2/2021,8.075,1,563,0,0,1,28,2,2021
566774,37,1,17.2,6,23/2/2021,16.684,3,903,1,0,0,23,2,2021
566775,26,1,16.9,2,19/12/2021,16.393,0,772,0,0,0,19,12,2021
566776,44,1,38.4,3,8/7/2021,16.896,2,632,0,0,0,8,7,2021
566777,29,0,38.7,4,8/4/2021,19.737,0,944,1,0,0,8,4,2021
566778,54,1,39.9,7,5/11/2021,6.384,0,465,1,0,0,5,11,2021
566779,54,1,7,7,4/3/2021,3.36,1,582,2,0,1,4,3,2021
566780,29,1,45.5,7,13/6/2021,39.585,3,424,0,0,1,13,6,2021
566781,19,1,24.4,2,3/5/2021,20.496,2,337,0,0,0,3,5,2021
566782,35,1,15.8,7,8/4/2021,13.588,2,262,1,0,0,8,4,2021
566783,38,1,9.1,4,3/7/2021,5.187,1,765,1,0,0,3,7,2021
566784,22,1,36.7,7,15/4/2021,16.515,0,684,1,0,0,15,4,2021
566785,60,0,31.3,4,6/2/2021,20.971,3,928,0,0,0,6,2,2021
566786,21,0,22.9,1,4/11/2021,22.9,1,183,0,0,0,4,11,2021
566787,48,0,34.9,4,25/6/2021,25.128,0,829,0,0,0,25,6,2021
566788,32,1,18.4,1,6/12/2021,18.4,1,699,3,0,1,6,12,2021
566789,56,1,35.6,5,9/9/2021,1.424,0,1070,0,0,0,9,9,2021
566790,53,1,34.8,5,28/11/2021,1.74,2,423,1,0,0,28,11,2021
566791,55,0,1.4,1,10/5/2021,1.4,3,577,0,0,1,10,5,2021
566792,17,1,23.8,1,9/2/2021,23.8,3,573,3,0,1,9,2,2021
566793,50,1,12,5,19/8/2021,0.96,3,1076,0,0,0,19,8,2021
566794,41,1,34.1,1,11/1/2021,34.1,2,1017,0,0,0,11,1,2021
566795,16,1,5.7,1,20/10/2021,5.7,2,223,0,1,0,20,10,2021
566796,31,1,21.7,5,11/10/2021,19.313,0,404,1,0,0,11,10,2021
566797,52,0,36.3,4,30/9/2021,22.869,2,368,3,1,1,30,9,2021
566798,22,1,27.4,7,24/12/2021,1.644,1,668,0,0,0,24,12,2021
566799,49,0,29.5,2,28/6/2021,9.44,2,856,0,0,0,28,6,2021
566800,41,1,12.7,3,31/3/2021,9.144,3,537,1,0,1,31,3,2021
566801,36,1,10.9,3,8/10/2021,9.047,0,525,0,0,0,8,10,2021
566802,48,0,15.6,3,19/11/2021,1.56,1,913,0,0,1,19,11,2021
566803,56,0,10.9,1,11/4/2021,10.9,0,665,0,0,0,11,4,2021
566804,53,1,12,3,9/8/2021,6.24,0,176,1,1,0,9,8,2021
566805,42,1,2.3,2,5/5/2021,0.46,0,391,2,0,0,5,5,2021
566806,48,1,19.7,5,29/8/2021,7.486,3,820,0,1,0,29,8,2021
566807,23,1,33.1,3,16/7/2021,21.184,1,774,0,0,0,16,7,2021
566808,62,1,7.2,7,16/6/2021,6.984,0,389,3,0,0,16,6,2021
566809,37,1,4.2,6,1/7/2021,3.612,0,157,1,0,0,1,7,2021
566810,28,0,25,1,19/12/2021,25,1,1079,2,0,0,19,12,2021
566811,44,1,1.9,6,6/2/2021,0.247,3,276,0,0,0,6,2,2021
566812,27,1,27.3,6,16/3/2021,19.383,2,732,0,0,0,16,3,2021
566813,53,1,45.1,4,7/7/2021,14.883,3,768,0,0,0,7,7,2021
566814,40,1,26.7,5,8/1/2021,7.209,0,1033,1,0,1,8,1,2021
566815,25,1,36.5,4,6/4/2021,25.915,0,1034,0,0,0,6,4,2021
566816,26,1,36.6,2,31/3/2021,0.366,3,871,0,0,0,31,3,2021
566817,41,0,23.6,5,4/4/2021,14.396,0,842,0,0,0,4,4,2021
566818,17,1,31.9,5,10/4/2021,16.269,2,698,0,0,0,10,4,2021
566819,42,1,1.9,1,1/6/2021,1.9,2,923,3,1,0,1,6,2021
566820,43,0,31.8,4,5/11/2021,16.536,2,360,1,0,0,5,11,2021
566821,22,1,21.1,2,17/5/2021,2.532,0,396,0,0,0,17,5,2021
566822,50,1,5.4,1,12/10/2021,5.4,2,946,0,1,0,12,10,2021
566823,17,0,37,6,5/4/2021,25.9,0,646,1,0,0,5,4,2021
566824,46,0,19.2,1,22/7/2021,19.2,3,823,0,0,0,22,7,2021
566825,53,0,43.9,7,29/3/2021,23.706,0,200,1,0,1,29,3,2021
566826,38,1,55.1,2,19/1/2021,7.714,1,676,1,1,0,19,1,2021
566827,38,0,52.9,4,12/10/2021,3.703,1,674,0,1,0,12,10,2021
566828,34,1,15.7,3,7/8/2021,4.396,1,163,0,1,1,7,8,2021
566829,42,0,20.2,7,21/4/2021,18.18,3,761,0,0,0,21,4,2021
566830,26,1,5.7,3,6/5/2021,3.249,1,809,0,0,0,6,5,2021
566831,56,1,38.5,6,25/2/2021,18.095,1,249,0,0,0,25,2,2021
566832,59,1,17.4,3,6/6/2021,1.044,1,955,0,0,0,6,6,2021
566833,62,1,48.1,6,14/5/2021,9.139,1,1004,0,0,0,14,5,2021
566834,42,1,32.8,6,10/2/2021,13.776,1,852,1,0,0,10,2,2021
566835,24,1,25.3,4,8/11/2021,3.289,2,672,0,0,0,8,11,2021
566836,28,1,57.3,2,19/9/2021,37.818,1,1073,3,1,0,19,9,2021
566837,37,1,38.4,1,6/6/2021,38.4,3,573,0,0,0,6,6,2021
566838,50,1,51.1,4,25/1/2021,39.858,0,809,0,0,1,25,1,2021
566839,41,1,25.9,6,3/6/2021,1.295,3,1007,0,0,0,3,6,2021
566840,16,1,56.3,7,30/5/2021,43.914,3,1036,0,0,0,30,5,2021
566841,28,1,1.4,1,29/11/2021,1.4,1,750,0,0,1,29,11,2021
566842,29,1,59.9,2,26/4/2021,14.376,1,628,1,0,1,26,4,2021
566843,29,1,37.3,6,29/3/2021,6.714,0,453,3,0,0,29,3,2021
566844,22,0,17.7,2,12/12/2021,16.638,3,990,0,0,0,12,12,2021
566845,62,1,40.7,3,11/12/2021,9.361,3,159,0,0,0,11,12,2021
566846,47,1,38.1,7,17/12/2021,26.289,2,464,3,0,0,17,12,2021
566847,47,1,25.2,7,24/5/2021,11.844,1,1042,0,0,1,24,5,2021
566848,49,0,30.5,7,1/1/2021,29.28,1,265,0,0,0,1,1,2021
566849,34,1,33.7,2,18/6/2021,20.894,1,877,0,0,1,18,6,2021
566850,45,0,20.7,5,30/9/2021,15.732,0,1034,3,0,0,30,9,2021
566851,16,1,5,1,19/7/2021,5,2,725,1,0,0,19,7,2021
566852,41,0,43.9,6,27/7/2021,9.658,3,137,2,0,0,27,7,2021
566853,27,1,55.3,3,5/6/2021,35.945,0,944,0,0,0,5,6,2021
566854,19,0,35.5,1,30/11/2021,35.5,1,958,1,1,0,30,11,2021
566855,28,1,2.4,2,3/1/2021,2.112,1,410,1,0,1,3,1,2021
566856,54,1,18,7,17/12/2021,14.76,2,845,0,0,0,17,12,2021
566857,39,1,50.5,5,20/6/2021,12.625,0,328,3,0,1,20,6,2021
566858,62,0,36.5,7,27/9/2021,19.345,3,559,3,0,0,27,9,2021
566859,16,0,38.8,3,20/4/2021,24.444,1,1046,1,0,0,20,4,2021
566860,58,1,24.4,2,6/12/2021,14.64,0,253,0,0,0,6,12,2021
566861,29,0,32.3,5,14/3/2021,23.579,3,932,0,1,0,14,3,2021
566862,63,1,15,7,27/10/2021,9.9,2,917,0,0,0,27,10,2021
566863,30,1,51.9,4,2/9/2021,49.305,3,442,1,0,0,2,9,2021
566864,63,0,28.5,1,26/4/2021,28.5,2,748,0,0,0,26,4,2021
566865,59,0,14.5,3,30/9/2021,7.105,2,669,3,0,0,30,9,2021
566866,28,0,8.2,1,20/11/2021,8.2,2,560,0,0,1,20,11,2021
566867,29,0,15.6,1,17/8/2021,15.6,2,1063,3,0,0,17,8,2021
566868,35,0,5.5,2,23/10/2021,4.565,3,504,1,0,1,23,10,2021
566869,35,1,7.3,6,26/9/2021,0.584,3,933,0,0,0,26,9,2021
566870,22,1,34.2,5,2/8/2021,20.862,3,214,0,0,0,2,8,2021
566871,54,1,41.3,6,11/9/2021,26.019,2,971,0,1,1,11,9,2021
566872,23,1,31.1,6,17/8/2021,15.239,2,543,1,0,0,17,8,2021
566873,33,1,26.8,5,5/4/2021,3.216,3,453,0,0,1,5,4,2021
566874,44,1,53.3,7,8/12/2021,5.863,2,849,0,0,0,8,12,2021
566875,46,1,2.8,3,18/2/2021,2.156,1,1006,3,0,0,18,2,2021
566876,44,0,22.2,7,14/1/2021,15.54,1,904,0,0,0,14,1,2021
566877,32,1,16.2,2,15/7/2021,1.944,0,594,1,0,0,15,7,2021
566878,37,1,25.2,2,11/6/2021,0.252,3,980,0,0,0,11,6,2021
566879,44,0,24.6,3,16/11/2021,6.396,1,741,0,1,1,16,11,2021
566880,53,1,39.9,4,28/3/2021,12.369,0,344,0,0,1,28,3,2021
566881,48,1,12.4,4,3/3/2021,11.036,0,462,0,0,1,3,3,2021
566882,33,0,24,6,7/3/2021,13.68,0,362,0,1,0,7,3,2021
566883,21,1,53.9,6,16/9/2021,5.39,3,190,1,0,0,16,9,2021
566884,48,0,48.1,5,30/8/2021,44.733,0,149,0,0,0,30,8,2021
566885,35,1,23.5,1,27/10/2021,23.5,0,756,2,0,0,27,10,2021
566886,55,1,30.4,2,6/10/2021,10.336,3,456,0,0,0,6,10,2021
566887,42,1,40.7,7,22/3/2021,29.304,0,362,0,0,1,22,3,2021
566888,52,1,31.4,5,22/10/2021,10.676,0,689,0,0,0,22,10,2021
566889,34,0,39,2,8/10/2021,30.81,3,782,3,1,0,8,10,2021
566890,16,1,30.9,2,21/4/2021,23.484,2,843,0,0,0,21,4,2021
566891,19,0,31.3,4,31/7/2021,21.284,1,148,1,0,0,31,7,2021
566892,25,1,50.5,5,29/4/2021,32.32,2,795,0,0,0,29,4,2021
566893,26,1,36.4,1,28/7/2021,36.4,2,593,2,0,0,28,7,2021
566894,61,1,6,4,25/5/2021,3.72,0,165,0,0,1,25,5,2021
566895,55,0,52.5,2,11/11/2021,32.025,2,212,1,1,1,11,11,2021
566896,28,1,33.2,6,1/8/2021,32.868,1,512,0,0,0,1,8,2021
566897,30,1,25.9,1,22/9/2021,25.9,0,1037,1,0,1,22,9,2021
566898,22,0,30.5,5,7/3/2021,7.93,3,470,1,0,0,7,3,2021
566899,54,1,48.7,4,27/8/2021,12.662,2,1052,0,0,0,27,8,2021
566900,29,1,4.4,7,17/10/2021,2.2,1,463,0,1,0,17,10,2021
566901,31,1,7.9,7,29/4/2021,1.817,1,538,0,0,0,29,4,2021
566902,16,1,53.3,7,29/5/2021,13.325,0,231,0,0,0,29,5,2021
566903,16,0,12.8,1,1/4/2021,12.8,3,1013,0,0,1,1,4,2021
566904,33,0,8.7,7,27/4/2021,4.176,1,270,1,0,0,27,4,2021
566905,49,0,22.3,6,26/4/2021,0.669,2,887,3,0,0,26,4,2021
566906,43,1,6.3,5,15/8/2021,2.898,2,998,1,0,1,15,8,2021
566907,59,1,36.3,7,2/11/2021,30.492,1,443,0,1,0,2,11,2021
566908,24,1,12.7,6,19/3/2021,4.318,2,591,0,0,0,19,3,2021
566909,63,0,36.4,5,9/9/2021,26.936,0,733,1,1,0,9,9,2021
566910,18,1,32.7,6,15/2/2021,24.198,2,1037,0,0,1,15,2,2021
566911,50,1,10.5,5,16/2/2021,9.66,0,1028,0,0,1,16,2,2021
566912,33,0,18.3,4,27/11/2021,8.052,0,171,0,1,0,27,11,2021
566913,25,1,37,4,7/11/2021,21.46,2,381,0,0,0,7,11,2021
566914,18,0,39.6,1,8/8/2021,39.6,0,694,1,0,0,8,8,2021
566915,62,1,52.3,7,10/6/2021,24.058,2,485,0,1,0,10,6,2021
566916,23,1,13.2,5,14/4/2021,3.036,0,1034,0,1,1,14,4,2021
566917,25,0,32,1,9/10/2021,32,1,247,0,0,0,9,10,2021
566918,44,1,11,4,30/7/2021,7.7,1,287,3,0,1,30,7,2021
566919,47,1,37,4,23/6/2021,24.05,2,830,0,0,0,23,6,2021
566920,22,1,39.7,3,16/2/2021,6.749,0,939,0,0,0,16,2,2021
566921,44,1,18.6,5,22/12/2021,13.392,1,498,0,0,0,22,12,2021
566922,38,1,40,3,27/7/2021,9.2,3,401,0,0,1,27,7,2021
566923,29,1,49.5,1,10/11/2021,49.5,3,858,1,0,0,10,11,2021
566924,17,1,35.6,5,26/7/2021,18.156,2,765,1,0,0,26,7,2021
566925,58,1,10,7,7/9/2021,9.1,1,342,0,0,0,7,9,2021
566926,59,0,19,4,6/8/2021,6.08,3,722,3,1,1,6,8,2021
566927,41,1,49.7,7,29/11/2021,31.808,0,922,0,0,0,29,11,2021
566928,17,1,36.7,1,27/4/2021,36.7,1,239,2,0,0,27,4,2021
566929,40,1,24.9,6,3/5/2021,19.173,1,508,1,0,0,3,5,2021
566930,61,1,44.7,5,19/4/2021,23.691,2,755,0,0,0,19,4,2021
566931,46,1,32.3,2,29/11/2021,11.305,2,544,1,0,0,29,11,2021
566932,26,1,11.3,6,1/1/2021,11.074,2,964,3,1,1,1,1,2021
566933,29,1,54.5,4,25/12/2021,15.805,0,757,3,0,0,25,12,2021
566934,56,0,10.8,4,24/4/2021,9.396,0,855,0,0,0,24,4,2021
566935,37,1,11.4,7,12/12/2021,5.814,3,956,0,1,0,12,12,2021
566936,48,1,13.6,7,20/7/2021,0.816,0,138,1,0,0,20,7,2021
566937,32,1,56.3,1,8/3/2021,56.3,1,585,0,0,0,8,3,2021
566938,52,1,41.3,3,26/4/2021,7.434,1,368,0,0,1,26,4,2021
566939,22,0,21.1,7,23/1/2021,21.1,2,388,1,1,0,23,1,2021
566940,48,0,17.9,6,20/1/2021,15.931,0,631,0,0,0,20,1,2021
566941,55,1,28.9,2,5/6/2021,10.115,0,904,0,0,0,5,6,2021
566942,37,1,19.7,4,5/9/2021,17.139,0,480,3,1,0,5,9,2021
566943,32,0,16.4,6,27/8/2021,8.2,3,695,0,0,0,27,8,2021
566944,63,0,11.4,2,10/1/2021,5.814,3,331,3,0,1,10,1,2021
566945,61,0,33.8,6,28/6/2021,10.478,1,682,1,0,0,28,6,2021
566946,52,1,33,3,4/5/2021,29.37,2,912,0,1,0,4,5,2021
566947,37,1,40.7,4,21/5/2021,1.628,2,592,0,1,0,21,5,2021
566948,49,1,9,5,16/1/2021,2.34,2,302,0,0,0,16,1,2021
566949,57,1,4.3,4,3/6/2021,1.935,0,851,1,1,0,3,6,2021
566950,31,0,42.7,6,9/5/2021,30.744,0,442,0,0,0,9,5,2021
566951,32,0,10,3,12/4/2021,7.1,2,654,1,0,1,12,4,2021
566952,55,1,33.4,2,31/7/2021,13.026,1,477,0,0,0,31,7,2021
566953,23,1,33.7,7,25/3/2021,7.751,1,617,1,0,1,25,3,2021
566954,53,0,57.3,1,13/2/2021,57.3,2,680,0,0,0,13,2,2021
566955,17,1,21.7,3,12/10/2021,18.445,1,708,0,0,1,12,10,2021
566956,55,1,38.9,2,26/2/2021,15.171,0,276,0,0,1,26,2,2021
566957,60,1,31.1,4,4/12/2021,20.837,2,749,0,0,0,4,12,2021
566958,54,1,20.7,7,1/1/2021,4.554,1,497,0,0,0,1,1,2021
566959,28,1,32.2,4,20/8/2021,23.506,1,337,0,0,0,20,8,2021
566960,20,1,44.9,1,13/5/2021,44.9,2,488,1,0,0,13,5,2021
566961,37,1,33.3,1,28/10/2021,33.3,2,367,3,0,0,28,10,2021
566962,45,1,16.7,1,30/7/2021,16.7,0,358,1,0,1,30,7,2021
566963,53,1,5.9,3,11/9/2021,0.767,2,397,0,0,0,11,9,2021
566964,29,1,32.4,4,13/7/2021,27.864,1,269,0,0,0,13,7,2021
566965,56,0,16,5,4/5/2021,6.88,1,311,0,0,0,4,5,2021
566966,48,0,25,1,4/10/2021,25,0,584,1,0,0,4,10,2021
566967,27,1,2.8,3,23/7/2021,0.392,3,551,0,0,0,23,7,2021
566968,34,1,8.2,3,24/1/2021,3.116,1,463,0,0,0,24,1,2021
566969,30,1,37.9,1,17/4/2021,37.9,3,599,3,0,0,17,4,2021
566970,50,1,26.6,3,9/3/2021,14.896,2,179,0,0,0,9,3,2021
566971,35,0,6.7,2,18/12/2021,3.618,3,495,1,0,0,18,12,2021
566972,22,1,3.9,7,22/4/2021,2.067,0,411,0,0,0,22,4,2021
566973,46,0,39.8,6,9/9/2021,17.91,0,804,0,0,1,9,9,2021
566974,31,1,10.6,6,22/7/2021,9.752,1,618,1,0,0,22,7,2021
566975,32,1,30.2,4,26/6/2021,4.53,0,341,3,1,1,26,6,2021
566976,59,1,28.6,1,18/6/2021,28.6,1,1043,0,1,0,18,6,2021
566977,50,0,34.3,1,13/5/2021,34.3,1,582,0,0,0,13,5,2021
566978,28,1,57.7,2,30/1/2021,39.813,0,407,0,0,1,30,1,2021
566979,47,1,27,2,7/9/2021,19.17,0,639,0,0,0,7,9,2021
566980,46,1,34.9,4,9/5/2021,32.108,2,268,0,0,0,9,5,2021
566981,57,0,51.1,5,2/1/2021,38.836,0,646,2,0,0,2,1,2021
566982,35,1,35.4,5,11/12/2021,11.328,2,572,1,0,1,11,12,2021
566983,25,1,21.4,3,28/7/2021,8.346,0,954,0,1,0,28,7,2021
566984,58,1,13.3,5,12/3/2021,5.586,1,270,2,0,1,12,3,2021
566985,61,1,41.1,2,11/12/2021,19.317,1,680,0,0,0,11,12,2021
566986,31,1,34.5,5,12/4/2021,15.525,2,459,2,1,0,12,4,2021
566987,32,1,10.3,3,2/12/2021,5.871,0,504,0,0,0,2,12,2021
566988,41,0,38.3,4,28/3/2021,11.107,1,522,1,0,0,28,3,2021
566989,20,0,4.2,2,8/8/2021,3.528,1,297,0,0,0,8,8,2021
566990,18,1,34,5,5/7/2021,20.74,2,1003,0,0,0,5,7,2021
566991,38,1,12.2,4,8/1/2021,1.586,0,897,0,0,1,8,1,2021
566992,22,1,10.4,7,8/9/2021,7.696,1,262,2,0,0,8,9,2021
566993,60,1,52.7,5,29/1/2021,50.065,2,786,3,0,0,29,1,2021
566994,56,0,5.6,7,7/12/2021,1.456,3,1015,0,0,0,7,12,2021
566995,56,1,9.3,4,13/8/2021,3.813,3,745,1,1,0,13,8,2021
566996,21,1,37.5,4,11/5/2021,20.25,1,728,0,1,0,11,5,2021
566997,48,1,23.1,1,2/8/2021,23.1,3,323,3,1,0,2,8,2021
566998,32,0,1.5,7,29/4/2021,0.045,0,236,0,0,0,29,4,2021
566999,62,1,50.7,6,25/7/2021,2.028,1,891,1,0,1,25,7,2021
567000,33,1,13.5,7,2/8/2021,10.125,2,346,1,0,0,2,8,2021
567001,17,1,21.3,2,30/3/2021,10.65,2,462,0,0,0,30,3,2021
567002,63,0,37.4,2,18/10/2021,36.652,2,487,2,1,0,18,10,2021
567003,41,1,32.1,6,22/4/2021,14.445,0,600,0,0,0,22,4,2021
567004,50,1,15.8,2,6/9/2021,3.634,2,311,3,0,0,6,9,2021
567005,40,1,34.5,6,24/10/2021,25.185,2,202,0,0,0,24,10,2021
567006,49,1,10.8,2,24/12/2021,3.24,1,675,0,0,0,24,12,2021
567007,58,1,17.3,6,25/8/2021,6.574,3,795,1,0,0,25,8,2021
567008,45,0,31.1,2,7/3/2021,0.933,0,511,0,0,0,7,3,2021
567009,44,1,32.3,7,21/3/2021,20.995,0,954,0,0,1,21,3,2021
567010,38,1,56.7,4,3/3/2021,19.278,1,628,0,0,0,3,3,2021
567011,60,1,1.4,6,23/11/2021,0.812,3,403,0,0,0,23,11,2021
